580;бг«–« »Џѕ «б ЌѕнЋ «б√ќн— бг нё»б «ѕќб «б«Џѕ«ѕ«  Ќё «б Ў»нё Џ‘«д «ЁЏб «б»’ге... б«“г гд Ќб ббг‘яб… е–е «ж —ћЏж« «б Ў»нё «б√жб;0
581;бг«–«  —нѕжд  Ќѕнѕ «бгжёЏ «бћџ—«Ён ћЏб г «б Ў»нё Ё«‘б Џдѕ яб Џгбн…  ”ћнб бѕќжб нћ»  ЁЏнб  Ќнѕ «бгж«ёЏ;-1
582;бг«–«  г «нё«Ё ќѕг… «б—”«∆б sms Џдѕ  Ќжнб «ж  Џ»н… —’нѕ «ж жЏдѕ «—”«б Ќж«бе гд «бћж«б б«нжћѕ —ёг Ќж«бе жб« ’б Ќж«бе ббг” бг б–«бя б« ” ЎнЏ «б»ЌЋ »—ёг «бЌж«бе «Ёегжжжжж н«ћг«Џе «б ЌѕнЋ«  е–н ќ—»  «б‘џбе »ябе«;0
583;бг«–« Џдѕг« «ћн √Џгб «” Џ«ѕ… ябг… «б”— «бќ«’… »н нёжб ќѕг…  џн— ябг… «бг—ж— бн” г «Ќе Ён «бжё  «бЌ«бн;0
584;бг«–« ёг г »≈÷«Ё…  Ќѕнѕ «бгжёЏ «бћџ—«Ён ж«н÷« «ѕ«—… «бгя«бг«  «бе« Ён…њњњ!!!;0
585;бг«–« ёг г »Ё—÷ ≈–д  Ќѕнѕ «бгжёЏ «бћџ—«Ён Ён е–« «б ЌѕнЋ ... њ ”ж«Ѕ я«д е–« «б≈–д «ж џн—… .. е–« џн— гё»жб » « «р ... Ќ м ж«д «÷Ў—  «бм Ќ–Ё «б Ў»нё ж«џб«ё Ќ”«»« н бѕняг ... бд «ё»б »е–« жбд нё»б «н Џ«ёб »е–« . б«нЌё бяг ≈б“«гд« »Џгб «н √–жд«  ≈Ўб«ё«р .. д—ћж« ≈»Ў«б Ё—÷ е–« ≈б«–д бян  ” г— «бЋё… »нд «бЏгб«Ѕ ж«б»дя ...  г ≈нё«Ё ≈” ќѕ«г «б Ў»нё «бм Ќнд  ЌѕнЋ… ... ‘я—«р;-1
586;бг«–« яб г««Ќ«жб «Ё Ќ «б Ў»нё «жб г««÷џЎ Џ —г“ «бѕќжб нќ—ћ  бё«∆н¬ «н‘ «б”»» ггяд бж”гЌ г  Ёнѕждн ÷—ж—н;0
587;бг«–« б«  жћѕ ќѕг… »«ё«  Ёж— ћн нгд гж»«нб;0
588;бг«–« б« нжћѕ Ё—Џ ббя—нгн Ён гЌ«Ёў… ’Џѕ… »«бя«гб;0
589;бг«–« бг н г ≈÷«Ё… Џ—ж÷ »«ё«  4G ≈бм «б¬д ≈бм Ќёб ќѕг«  нгд гж»«нб ≈д —д њ! д—ћж« ≈÷«Ё е« Ён √ёб жё  ггяд.;0
590;бг«–«. г«Џ«ѕ. дёѕ—. д‘Ќд —’нѕ б√н —ёг. я«д «бгЁ—ж÷ нќбн «б Ў»нё «бёѕнг “н г«еж. б«де я«д «”—Џ жн”жн  ЌѕнЋ » Ў»нё ћѕнѕ. бжё . г«няжд. ”«»—. нд“б «б ЌѕнЋ «бћѕнѕ «–«  —нѕ  Ќжб «ёб ‘н  Ќ«жб г— нд «бм Ћб«Ћ г—«  жеж нёжб Ё‘б  «бЏгбне;0
591;бж ”гЌ г √—ћж ≈’б«Ќ «бг‘яб… ”—нЏ«р »Џѕ «б ЌѕнЋ «б√ќн— «б Ў»нё г«Џѕ н—÷н ндЁ Ќ »«бг—е Ќ–Ё е жЌгб е √яЋ— гд г—… жб« Ё«∆ѕ… нЏгб Ё—÷ ≈џб«ё ж≈нё«Ё жнќ—ћ гд «бж«ћее «б√г«гн… бб Ў»нё !!!;0
592;бн‘ «б ЌѕнЋ «бћѕнѕ ббя—нгн гж»«нб б« нЏгб «б« «–«  г Ё Ќ «бћн »н «” Ё Ќ гжёЏ «б‘ќ’;0
593;бн‘ «б Ў»нё »Џѕ г« џн— ж «бдў«г »ѕ«н… «б”д… —ћЏ ”н∆ ћѕ« ћѕ« ...«—ћж «д  Ќбж е–е «бг‘яб… жен« «д «б Ў»нё нЏбё жб« нЁ Ќ де«∆н« ж  я—е е–е «бг‘ябе ѕ«∆г«;-1
594;бн‘  г «бџ«Ѕ «бѕќжб Џд Ў—нё «б»’г…;0
595;бн‘ бж Џгб г  ЌѕнЋ н жёЁ «б Ў»нё «б«жб жб«“г дЌѕЋ «ћ»«—н;0
596;бн‘ г« няжд ѕЁЏ Ќж«б… «бм Ќ”«»н »ѕжд ‘—Ў —ёг «бггн“ “н  Ў»нё я«‘ жћж«бн;0
597;бн‘ е–« «б Ў»нё «бЌѕнЋ бг«  Ќжб Ёбж” б√н Џгнб г«  ћнбя —”«б… д’н… ms....я–«бя бг«  Џ»н —’нѕ г«нЎбЏ «”г ’«Ќ» «б—ёг ...«б—ћ«Ѕ  Ќ”нд «б Ў»нё;0
598;бн‘ нЎбЏ «дћбн“н г« нЎбЏ Џ—»н;0
599;г« н” «еб Ќ м дћг… ж≈дг« ”жнд« дћг… гд ‘«д «б Џбнё ЁёЎ б√д «б ЌѕнЋ е–« ”нЅ ћѕ« «б Ў»нё г« нЁ Ќ жЁн яб г—… дЌ«жб «бѕќжб бб»—д«гћ  ЎбЏ —”«б… ( ед«я ќЎ√° Ќ«жб гћѕѕ«) Ћг дЌ«жб жбяд ѕжд Ё«∆ѕ…;-1
600;г« н” «еб жб« дћге  Ў»нё гЏЁд ћѕ«р нЏдн яб г« «ѕќб бб Ў»нё «б«д н жёЁ жнќ—ћ гд дЁ”е Ўж—ж« гд ‘џбяг «ж б«  ”жж« ‘нЅ б”м гж гд г” ж«яг;-1
601;г« н‘ џб нќ—ћ  бё«∆н«р......њ! д—ћж «нћ«ѕ Ќб ”—нЏ ”—нЏ ћѕ« ћѕ«;0
602;г« нЁ Ќ «б Ў»нё Ён «б ЌѕнЋ «б?ќн—;0
603;г«“«б Ён г‘ябе Ён «бѕќжб жб« »нѕќб дЁ” «б”«»ё «ег ‘н «д «б«Џб«д«  ‘џ«б«  ЁёЎ «г« Ё«нѕе «б Ў»нё г«»‘;0
604;г«Ён‘ ѕ«Џн бб ЌѕнЋ яб ‘жн… жг«Ён‘ «н ћѕнѕ Ён «б ЌѕнЋ«  «б Ў»нё ќѕг… г«еж‘  ћ«—… н«г Џбгнд жЁн «б«ќн— яб «’ѕ«— Ёне г‘«яб;0
605;г «“ ж—«∆Џ ћѕ« д—ћж гд гЎж—н «б»—д«гћ ЌЁў ж ”ћнб «бЏгбн«  «б”«»ёе Ён «‘Џ«—«  ѕ«ќб «б Ў»нё дЁ”е ж«бЏгбн«  ж«б«нѕ«Џ«  »ѕб г« ќ—ћ ’ЁЌе жя‘Ё »н«д«  »няжд Ён «б Ў»нё «бЌб« »н”еб Џб« «бгж÷Ёнд «н÷« яб ‘н Ён «бћж«б ж‘я—« д—ћж гдяг  ЌѕнЋ «б Ў»нё жЏгб ћѕжб »”Џ— ’—Ё «бЏгб«  «бѕжб«— ж«б”Џжѕн »нЏ ж‘—« ”няжд «Ё÷б бб“»жд гЏ—Ёе «”Џ«— «б»нЏ ж«б‘—« ббЏгб«  нжгн« «б”Џжѕн ж«бѕжб«— » ‘янб ћѕжб ѕ«ќб «б Ў»нё «”Џ«— «б’—Ё нжгн« нќѕг «бяЋн— жнќЁЁ «бЏ»∆ Џб« «бгж÷Ёнд »«б”ж«б Џд ”Џ— «б’—Ё;1
606;г—Ќ»«р »я Џ“н“н Џб«Ѕ... джѕ «б ж÷нЌ бяг √д  Ў»нё «бя—нгн ћж«б нЏгб »‘яб гг «“ жЁн Ќ«б ж«ће я √н г‘яб… д—ћж «б ж«’б гЏд« ж”н г гЏ«бћ е« Ёж—«р ждЌд ѕжг«р дЎгЌ б√д дёѕг ќѕг«   д«б —÷«яг ж«” Ќ”«дяг ”Џѕ«Ѕ » ж«’бя гЏд«;1
607;г—Ќ»«р »дя «бя—нгн° ед«я г‘яб… Ён «б ЌѕнЋ «бћѕнѕ дж«ће г‘ябе Ён Џѕг  ”ћнб ѕќжб «бм «б Ў»нё° ж«б Ў»нё нЏбё°жџн—е« гд «бг‘«яб..° «б—ћ«Ѕ Ќб е–е «бг‘яб… Ён √”—Џ жё  ггяд° ‘я—« бя Џбм г”«Џѕ н°;0
608;г—Ќ»«р.  Ў»нё «бя—нгн  Ў»нё ћнѕ ° б«яд д—ћж гдяг  ЌѕнЋ «б»«ё«  »‘яб Џ«г «б«џб»н… дёжг »≈ѕќ«б «б»«ё«  нѕжн«р гЋб »«ё«  ”»√ Ёжд д—ћж Ќб «бг‘яб… »√”—Џ жё  ггяд жбяг ћ“нб «б‘я—;1
609;г“«н« ћѕнѕ… гд ќб«б «гя«дн… «бѕќжб Џбм «б Ў»нё »ѕжд «д —д ;1
610;г“нѕ« гд «б ёѕг ж«бдћ«Ќ... н—ћм «÷«Ё… «б Ќёё гд жћжѕ «б ЌѕнЋ Ён г ћ— »б«н .. Џдѕг« н г «д“б  ЌѕнЋ дѕќб «б»—д«гћ д”жн «н Џгб… нЎбЏ ЌѕЋ ќбб г« н—ћм «бгЌ«жб… »Џѕ ёбнб ... џн—ж «бћгб… «бм н—ћм  д“нб «ЌѕЋ «’ѕ«— гд «бг ћ— ж‘я—«;1
611;г‘«ябе «яЋ— »«б ЌѕнЋ «бћѕнѕ;-1
612;г‘яб е »Ўн∆ ёбнб д гдм няжд ”—нЏ Ён «бЁ Ќ ж«б Ќжнб;-1
613;гЏ «Ќ —«гн  Ў»нё Ё««««‘б..гЏн 3  Ў»нё«  «Ќжб Ёбж” ж«”ѕѕ ж«Џгб яб ‘н Ў»нЏн.. Ў»нёяг »Ўн∆ ћѕ«..«»Ў√ гд «б”бЌЁ… ??;-1
614;гЏ «б«”Ё «б ЌѕнЋ «бћѕнѕ бг нЁ Ќ бн «б Ў»нё «»ѕ«р жб« «” ЎнЏ «бѕќжб «б—ћ«Ѕ «—ћЏ «б«’ѕ«— «бёѕнг;-1
615;гЏЁд «бд«” нЌѕЋж« ёѕ«г ж«бя—нгн нЌѕЋ ж—«Ѕ ж»Џѕнд «н‘ гд  ЌѕнЋ џн— ж« «б’ж—.. √’»Ќ »ЎнЅ жЋёнб.. ≈д ‘«Ѕ «ббе »дЌЎ Ёя—… Џбм «бдћг бб’—«Ёе нЏгб бе ’—«Ё «бн Ён √г«яд гќ бЁе... ж«ббе яб «бд«” »нЌ«жбж« ≈бм «бдћг..;-1
616;гЁнѕ ж—«∆Џ жнб»н яб «б«Ќ н«ћ«  «бг’—Ён… «б‘ќ’н…;1
617;гб«Ќўе н—ћм ≈÷«Ё… Ё—Џ гѕн—н… Ќн” Ён гЌ«Ёў… «бЌѕнѕ… ѕќб  »Ќжб жбг «ћѕ «бЁ—Џ ж‘я—«;0
618;гг «««««««««««««««««««««««««««“ ћѕ«ћѕ«ћѕ« ‘я—¬ бяг Џбм е–« «б Ў»нё «б—«∆Џ;1
619;гг «“ »” «б—”«∆б г« ’б‘ ббћж«б;1
620;гг «“ »” Ћёнб «б ЌѕнЋ «б«ќн—;1
621;гг «“ »” ’Џ» «бЁ Ќ;1
622;гг «“ »” бж н“нѕж н—”бж »«б—ж«»Ў ж« ” бяб г” ќѕг бѕнег «ж —”«∆б д’не »—ж«»Ў «б ЌѕнЋ »няжд «Ё÷б;1
623;гг «“ »” д гдм «д н÷нЁж гн“… Ў»«Џ…«бbdf бЌЁў «б ё«—н— гд «б»н«д«  жя–бя «»”Ў џбЎе г«Џ«ѕ н—÷м нЁ Ќ жнўе— —ёг г‘ Џ«—Ёнд «н‘ еж;1
624;гг «“ ћѕ жгжЁ— ббжё  ж ”енб «бќѕг«  »‘яб я»н— ћѕ«;1
625;гг «“ ћѕ«р »ћгнЏ ќѕг« е;1
626;гг «“ ћѕ«р »” Ён ”»«Ёжд г« »нЏ»н —’нѕ √—ћж √д  Ќбж е–е «бг‘ябе;1
627;гг «“ ћѕ« »” ѕ«нг« нЌ «ћ  ЌѕнЋ жбж џбЎ  г—е жЌѕе »«б—ёг «б”—н ÷—ж—н  —жЌ б« «ё—» г—я“  «»Џ ббя—нгн;1
628;гг «“ ћѕ« ћѕ«;1
629;гг «“ ћѕ« ћѕ« ћѕ« жябг«  ЌѕЋ ’«— «Ќ”д »яЋн— гг« я«д ”«»ё;1
630;гг «“ ћѕ« ‘я—« б»дя «бя—нгн «бнгдн «Ќжб гд «б”Џжѕне ббнгд »яб ”ежбе ‘я—« бяг н” «еб ќг” дћг« ;1
631;гг «“ ћѕ« я—нгн ћж«б;1
632;гг «“ ћѕ« бж н÷нЁж«  Ќжнб »нд «бЌ”«»«  гд нгдн «бм ”Џжѕн »няжд «Ќ”д »—д«гћ;1
633;гг «“ ћѕ« гЏ «б ЌѕнЋ «бћѕнѕ;1
634;гг «“ ћѕ« жбяд яб Ё —е н‘ нд« «ѕќб бе —г“ «бг—ж— «б–н н г √—”бе Џбм —ёгн;1
635;гг «“ ћѕ« жбяд нЌ «ћ  Ўжн— яд √жб  ÷џЎ Џбн «бЌ”«» «бнгдн нўе— ж»дЁ” «бжё   ÷џЎ Џбн «бЌ”«» «б”Џжѕн жнўе— бяд «б«д б« жћѕ е–е «бгн“е;1
636;гг «“ ћѕ« н” «еб «яЋ— гд ќг” дћжг гЏ «б‘Џ»;1
637;гг «“ ќѕг« яг ггн“… ћѕ«р ж«б√ћгб гд –бя √ќб«ё гжўЁняг »’—«Ќ… .. г“нѕ«р гд «б ёѕг жЁёяг «ббе;1
638;гг «“ –ж «егн… жќѕг«  гЁнѕ… ”—нЏ…;1
639;гг «“ я«д Џдѕн г‘яб… Ён «б ЌѕнЋ н Ќгб жня гб «б ЌѕнЋ жнЏжѕ гд ћѕнѕ н Ќгб жбяд »Џѕ «д Ќ–Ё  «б Ў»нё  г  Ќгнб… ж г  Ћ»н … ‘я—« бе–… «бќѕг… «бг гн“…;1
640;гг «“ б«яд Ў—нё… «б Ќжнб »нд «бЌ”«»«  г Џ»е «Џнѕж бд« «бЎ—нёе «б√жбм;1
641;гг «“ бяд «б ЌѕнЋ «бћѕнѕ Ћённб »Џ÷ «б‘н;1
642;гг «“ бяд ўеж—е ’Џ» Ён г ћ— »б«н;1
643;гг «“ бяд нЌ «ћ  Џ—н» «б«дћбн“н… Џдѕ  Џ»∆… »«ё«  нгд гж»«нб;1
644;гг «“ бяд н—ћм «÷«Ё… »Џ÷ «б Џѕнб«  гЋб« «ўе«— «”г ће… «б« ’«б Џдѕ  Џ»∆… —’нѕ бће… « ’«б «гя«дн… «” —ѕ«ѕ «бг»бџ «бгЌжб «бм Ќ”«» ‘ќ’ «ќ— »«бќЎ« «бџ«Ѕ Џгжб«  «бЌж«б«  ж«б«нѕ«Џ яждяг »дя жб” г ’—«Ё;1
645;гг «“ г«нёѕге гд ќѕг« ;1
646;гг «“ гб«Ќўе жд—нѕ гдяг «б«Ё«ѕе »«”—Џ жё  ггяд бг«–« б« д”ЎЎнЏ  ЁЏнб »«ё«  нгд гж»«нб Џдѕ «ќ н«— «н »«ёе гд »«ё«  нгд гж»«нб б« н г  ЁЏнб жбяд нж’б —’нѕ ЁёЎ —’нѕ б« нёжг »Џгб  ЁЏнб «б»«ёе г« еж «б”»» д—ћж «б—ѕ ж«бг”«Џѕе Ён ќѕг«  »«ё«  нгд гж»«нб бж ”гЌ г бг«–« нёжб ЏЁж¬ ЌѕЋ ќЎ«Ѕжн—ћ« «бгЌ«жбе »Џѕ ёбнб 3005«н‘ «б”»» жг« еж« «бЌб «б ЌѕнЋ е–« г«ндЁЏ б« нўе— бя яг «бг»бџ ”нќ’г;1
647;гг «“ е «бќѕг« ;1
648;гг «“ ж«яЋ— гд гг «“ «д’Ќ «бћгнЏ » д“нбе ж ЁЏнбе;1
649;гг «“ жќѕге ћнѕе «‘я—яг;1
650;гг «“ жнжЁ—яЋн— гд бќѕг«  гб«Ќўе Џдѕ Ќжнб «б—’нѕб«нжЁ—б«Ѕ ”г;1
651;гг «“. .гб«Ќў… д—нѕ  ”ѕнѕ »«ё«  нгд гж»«нб ж”»«Ёжд гд «б Ў»нё;1
652;гг «“. нЌ «ћ ≈бм ≈÷«Ё… ќѕг«  жќ’«∆’ √ќ—м гЋб: ?- «” б«г √н Ќж«б… ббг” Ёнѕ Џ»— √н дў«г ’—«Ё… ¬ќ— ж≈ѕќ«бе« Ён Ќ”«»е Ён «бя—нгн. ?- ≈ўе«— √”Џ«— ’—Ё «бЏгб«  Ён «б Ў»нё. ?- ≈—”«б Ќж«б«  ≈бм ќ«—ћ «бнгд. ?- ≈гя«дн… ’—Ё «бЏгб«  гд ѕ«ќб «б Ў»нё нгдн ”Џжѕн ѕжб«—. «бќѕг… «бг «Ќ… ЁёЎ ’—Ё «бЏгб«  «б√ћд»н… ”Џжѕн ѕжб«— ббнгдн ЁёЎ° «г« «бЏя” Ёџн— г «Ќ.;1
653;гг «“« ћѕ« нжЁ— бя «бќѕг«  Ён ћгнЏ «б√жё«  ж Ќёё «еѕ«Ёя ѕжд √д  Ќ «ћ ≈бн жё  «ж »–б ћеѕ ‘я—« бяг Џбн  жЁн— «бќѕг«  же–« нѕб Џбн  гядяг гд «бЏгб гд √ћб ќѕг… Џгб«∆яг ‘я—« г—… √ќ—м;1
654;гг «“е жќѕг«  жб« «—жЏ;1
655;ггяд н—ћЏ «бдў«г «б”«»ё.. «б ЌѕнЋ «бЌ«бн ќбм гЏўг «бд«” нЏнѕж« «бдў— Ён «” ќѕ«г ќѕг… «бя—нгн ж «б«нѕ«Џ ж «б Џ«гб гЏе. г‘яж—нд!;0
656;ггн“ ћѕ«р Џд »«ён «б Ў»нё« ;1
657;гд »Џѕ  ЌѕнЋ «б Ў»нё нЁ Ќ Ён «б‘«‘… бжд »дЁ”ћн ж ” г— Ўжб «бжё  жб« нЁ Ќ «б Ў»нё жб«  ж’б б»н«д« е;0
658;гд н‘«—ядн е–« «б—√н « гдм «Џ«ѕ… «бдў«г «б”«»ё «б–н нёжг »≈—”«б ћгнЏ «б—”«∆б «бг Џбё… «бм —ёг «бе« Ё »—д«гћ —«∆Џ жбяд «б«д «б«д »Џѕ «б ЌѕнЋ нЏбё жЋёнб бг«–«  ёжгж« » д“нб »—д«гћ бг н г  ћ—н»е г”»ё«;0
659;гд нжг д“б  б ЌѕнЋ жеж г« «‘ џб «б»—д«гћ нёжб ЌѕЋ ќЎ√ «Џѕ «бгЌ«жб…;-1
660;гд–  ЌѕнЋ «б»—д«гћ е–« бг «” ЎЏ «бѕќжб «бм Ќ”«»н я«д «б√жб √Ё÷б »яЋн— б«де я«д нЏгб ѕжд Ё Ќ «бгжёЏ ж√н÷« бг «” ЎЏ  ЌѕнЋ «б»—д«гћ е–« д—ћж« «бг”«Џѕ…;0
661;гж гд  ЌѕнЋ гж гд ”бнЎ е–« г« нЁ  Ќ ќбёе ќ—» г ќ—» г гЏ«яг Ќ«ће ћѕнѕе Ќ«ће Ёне« ггн“«  джЏн… г«  д“бж« Ќ«ће «б« ёѕен ћ«е“;-1
662;гжЁёнд ≈д ‘«Ѕ«ббе жг“нѕ« гд «б ёѕг ж«бдћ«Ќ »” бж ÷нЁж« √г— √÷«Ё  г” Ёнѕ ≈–« Ќжб  б‘ќ’ н»ём г÷«Ё Ён Ќ”«»н жя–«бя  Ќжб бЌ”«» Џгнб Ён г’—Ё «бя—нгн б« “г няжд Ён √г— ≈÷«Ё  г” Ёнѕ ‘«я—нд бяг ћежѕяг жгжЁёнд;1
663;д гдм «÷«Ё… «б Ќжнб ≈бм √н ’—«Ё…;0
664;д гдм Ќб е–е «б«‘я«бн«  «б–н бг н г Ќбе« гЋб г‘ябе Ён  Ў»нё «бя—нгн б« ’б —”«бе д’не »«бќ’г гд «бЌ”«» »гЏўг «бЏгбн«  «б н   г Џ»—  Ў»нё «бя—нгн ,2- б« ўе— —ёг «бЌж«бе Ён «ќ— Џгбн«  ќб«б «б Ќжнб »Џѕ «б ЌѕнЋ «б«ќн— 3- яг« д гдм гд  Ў»нё «бя—нгн «д няжд г÷«Ё «бне ќѕге ”Ќ» я‘Ё Ќ”«» «ж “н«ѕе «ќ— Џгбн«  Џд 10 Џгбн« ;0
665;д гдм Џгб ќѕге Џ—÷ «бЏгбн«  » «—нќ гЌѕѕ √н нгяд «б Џ—Ё Џбм «бЏгбн«  «б–н  г  Ён √н жё  гЋб  Ў»нё «г Ёбж” жбн” ЁёЎ Џ‘— Џгбн« ;0
666;дћг нд ЁёЎ ... ж«–«  г ≈÷«Ё… ќѕг… «ѕќ«б √н Ќж«б… ≈бм «бЌ”«» Џ»— «б Ў»нё .. ”н г гдЌ »нён… «бдћг«  ^---Х;1
667;д—ћж «б Ќ”нд «бм «б«Ё÷б Ён «б”—Џе;0
668;д—ћж« «÷«Ё… ÷»Ў б џнн— «ббџ… .. ж«÷«Ё… «ббџ… «бЏ—»н….. я–бя ед«я ќбб Ён «б Ў»нё Џѕг ÷еж— «б«”г я«гб«;0
669;д—ћж« ≈÷«Ё… ћгнЏ «б»«ё«  «бгжћжѕ… Ён ‘—я«  «б« ’«б«  ж√д  яжд √”г«Ѕ е–е «б»«ё«  »«ббџ… «бЏ—»н… ЁдЌд Џ—» жЁн ѕжб… Џ—»н… »б Ён ѕжб… ен √’б «бЏ—» .;0
670;д—ћж« гд «бё«∆гнд Џбм  Ўжн— «б»—д«гћ « «Ќ… «бёѕ—… Џбм  Џѕнб »Џ÷ «б»н«д«  «б‘ќ’н… гЋб —ёг «бћж«б Ён Ќ«б  џнн— —ёг ћѕнѕ.;0
671;д—ћж« гдяг  Ќ”нд «бќбб Ён «б»—д«гћ ЁЏдѕг« √ѕќб Ён… «б—ёг «бггн“ жябг… «бг—ж— б«нѕќб «б»—д«гћ жёѕ √ѕќб е »‘яб ’ЌнЌ.;0
672;д—жћж Ќб г‘яб… «б Ў»нё »«”—Џ жё  °«б Ў»нё б«нЏгб;-1
673;д—нѕ Џбм «б√ёб.. ж’жб ћгнЏ —”«∆б «б Ќжнб б√д »Џ÷е« б« нўе—..  «—нќ нжг «б Ќжнб. ≈бџ«Ѕ Ўб»  ЁЏнб «бгжёЏ. ж”б«г яг.;0
674;д”н  ябг… «б”— б«“г  ЁЏбж е«–н «бќЎж… Ён «б Ў»нё нЏдн «–« д”н  ябг… «б”— ÷—ж—н  —жЌ б« «ё—» дёЎ… я—нгн;0
675;д‘ н  ‘ ѕнѕ ћгнЏ «б»«ё«  ж‘я—«;0
676;д‘ н ќѕге »«ё«  г“«н« ѕё«нё бб‘»я«  «бгЌбне ж«” Џб«г Џд «б—’нѕ «б”«»ё Ён «б—ёг «ббн  Џ»бе —’нѕ ж«” Џб«г Џд «бд  ж ЁЏнб ћгнЏ »«ё«  «б« ’«б;0
677;дў«г гг «“ ж”еб «б Џ«гб гЏе;1
678;дё’  дћге Џ‘«д бг«  ѕќб «бгжёЏ нёбя б«нгядя «” ќѕ«г «б Ў»нё н—ћм  д“нб «б ЌѕнЋ »—џг «де гЌѕЋ б«ќ— «’ѕ«—;1
679;е–« «б ЌѕнЋ «б«ќн— —«∆Џ ббџ«н… жб«  жћѕ «н г‘яб… Ён «б ЌѕнЋ ж«’»Ќ «б Ў»нё «яЋ— ‘гжбн… ж«”—Џ жЁя—… ѕгћ ќѕг«  «бя—нгн Ён е– «б Ў»нё Ёя—… ћнѕ… ћѕ« жг“нѕ« гд «б ёѕг ж«бдћ«Ќ ѕг г »ќн—;1
680;е–« «б ЌѕнЋ ”нЅ ћѕ« «ѕќб  —ёг «бггн“ жябг… «б”— Ё Ќ «б Ў»нё жўе— бн —ёг Ќ”«» џн— —ёг Ќ”«»н бяд «бг»бџ б«н“«б гжћжѕ «г«г —ёг «бЌ”«» я–бя ћн  «Ќжб —’нѕ нгд гж»«нб нўе— бн Ё‘б «бЏгбн… 515 гЌ «ћ √—ћЏ б—ёг Ќ”«»н «б«’бн бн‘  г  џнн—е ѕжд Џбгн ж гж«Ёё н »—ЁЏ ѕЏжм ÷ѕ «б»дя;-1
681;е–« «б ЌѕнЋ гг «“.... «” г—ж« Џбне... «бџн   Џбнён «б”«»ё «бдћге ж«ЏЎн  ќг” дћжг... жгЏ –бя Ё«»б бб Џѕнб... еее;1
682;е–« «б Ў»нё —жЏе бяд «–« Ўб» «б ЌѕнЋ б«н ЌѕЋ жб« нЁ Ќ «б Ў»нё де«∆н«б–«бя б«н” «еб «нн дћге;1
683;е–« «б Ў»нё Џгб  яб «бгЎбж» гд ябг  «”— Ќ « «б—ёг «б гндн жЁ‘б Ён «бѕќжб »—д«гћ Ћёнб;0
684;е–« «б Ў»нё Ё«‘б “Ё  «–«  »џ«  Ќжб  ‘ н бя ”«Џе ж«д  Ёжёе «бжб я«д  г«г »”—Џ жё   Ќжб бг Џ«ѕ «‘ џб Џдѕн де«н«;-1
685;ед«я г‘яб… ўе—  гЏ «б ЌѕнЋ «б«ќн— жен ё»жб «б Ў»нё б я—«— дЁ” «бЏгбн… ”ж«Ѕ  Ќжнб «ж ”ѕ«ѕ.. же–« ќЎ«.. б«де г”»ё« я«д  ўе— —”«б… б« нгяд  я—«— дЁ”…«бЏгбн….. «г« «б«д Ёб«  ўе—;0
686;ед«я г‘яб… Ён е–« «б ЌѕнЋ жеж Џѕг жћжѕ ќѕг… «—”«б Ќж«б… ≈бм «”г «—ћж« џ«н… «б—ћ«Ѕ  жЁн— е–е «бќѕг…;-1
687;ед«я г‘ябе Ён «б ЌѕнЋ б«нўе— «б«”г гЏ««б—ёг Џдѕ«б ”ѕнѕ—џг «де ÷г«д ё«∆ге «”г«∆н д—ћж Ќбе« ÷—ж—н;-1
688;ед«я г‘ябе Ён  ”ћнб «бѕќжб бд” ЎнЏ ѕќжб «б Ў»нё;-1
689;ед«я г‘ябе Ён е–««б ЌѕнЋ «’»Ќ Ћёнб ћѕ« жябг« «Ќ«жб Ё Ќ «б Ў»нё нџбё г»«‘—е;-1
690;еж  Ў»нё гг «“ бяд Џдѕг«  —нѕ «бџ« Ќж«бе нЎб» гдя гж«Ёё… «бг” Ёнѕ е–« џбЎ нћ» «Џ«ѕ… «бдў«г «б«жб Џдѕг« я«д н г «бџ« «бЌж«бе г»«‘— бг«–« бг  √ нд« —«”«∆б Џдѕг« д—”б «ж джѕЏ б‘ќ’;1
691;еж гг «“ жнжЁ— яЋн— гд «бжё  бяд «бг‘яб… «де «–« Ё Ќ е ж«б‘»я… ÷ЏнЁ… нёжг »«бџ«Ѕ ябг… «б”— жб« н‘ џб «б« ЁЏб е Џд Ў—нё «бЁ—Џ;1
692;ж«’бж Ён Џгб «б Ќ”нд«  бян   гн“жд;1
693;ж«ббе »ѕ«  ќѕг« яг  ќ—» ‘жне ‘жне «ќ—е« гд »ѕ«не «б”де гдЏ ж« «б—”«∆б «бд’н… SMS Џдѕ «н Џгбне ѕ«ќб «бя—нгн ћж«б... гд ё»б я«д  Ќбже «нћ«»не бгд  ж’бя —”«бе sms »яб Џгбне  ёжг »е« ѕ«ќб «б Ў»нё ж  ” ЎнЏ  —«ћЏ ”ћб Џгбн« я ќб«б «б”де ж«б”д нд ж«бЋб«Ћ гд ќб«б «б—”«∆б «бд’н… н« ќ”«—е ???????? « гдм  —ћЏж« «бќѕге Ён «бё—н» «бЏ«ћб;-1
